benchmark,backend,input_size_tier,run_index,wall_seconds,peak_rss_bytes,avg_cpu_percent,success,error
cipher_large,python,large,97,0.0003334169741719961,13385728,0.3,True,
cipher_large,python,large,98,0.0003350831102579832,13647872,0.4,True,
cipher_large,python,large,99,0.0003399578854441643,13320192,0.3,True,
cipher_xlarge,python,xlarge,0,0.0013361668679863214,13860864,0.8,True,
cipher_xlarge,python,xlarge,1,0.0015692499000579119,13615104,0.2,True,
cipher_xlarge,python,xlarge,2,0.0013614578638225794,14057472,0.3,True,
cipher_xlarge,python,xlarge,3,0.0018832499627023935,13729792,0.2,True,
cipher_xlarge,python,xlarge,4,0.0013558331411331892,13926400,0.1,True,
cipher_xlarge,python,xlarge,5,0.001331874867901206,13451264,0.2,True,
cipher_xlarge,python,xlarge,6,0.0013201250694692135,13418496,0.4,True,
cipher_xlarge,python,xlarge,7,0.001342457951977849,13746176,0.2,True,
cipher_xlarge,python,xlarge,8,0.001388499978929758,13484032,0.2,True,
cipher_xlarge,python,xlarge,9,0.0013849171809852123,13615104,0.2,True,
cipher_xlarge,python,xlarge,10,0.0013478749897331,13418496,0.1,True,
cipher_xlarge,python,xlarge,11,0.0013563749380409718,13582336,0.2,True,
cipher_xlarge,python,xlarge,12,0.001353750005364418,13697024,0.1,True,
cipher_xlarge,python,xlarge,13,0.0013264999724924564,13516800,0.3,True,
cipher_xlarge,python,xlarge,14,0.0013150828890502453,13631488,0.1,True,
cipher_xlarge,python,xlarge,15,0.0013677910901606083,13565952,0.2,True,
cipher_xlarge,python,xlarge,16,0.001320374896749854,13582336,0.2,True,
cipher_xlarge,python,xlarge,17,0.0013064579106867313,13746176,0.2,True,
cipher_xlarge,python,xlarge,18,0.001361791044473648,13533184,0.2,True,
cipher_xlarge,python,xlarge,19,0.00134591618552804,13582336,0.4,True,
cipher_xlarge,python,xlarge,20,0.001480082981288433,13451264,0.3,True,
cipher_xlarge,python,xlarge,21,0.0015394589863717556,13975552,0.4,True,
cipher_xlarge,python,xlarge,22,0.0013818750157952309,13828096,0.2,True,
cipher_xlarge,python,xlarge,23,0.0013647079467773438,13598720,0.3,True,
cipher_xlarge,python,xlarge,24,0.001479458063840866,14368768,0.3,True,
cipher_xlarge,python,xlarge,25,0.00135508319362998,13828096,0.2,True,
cipher_xlarge,python,xlarge,26,0.0014351250138133764,14188544,0.5,True,
cipher_xlarge,python,xlarge,27,0.0013240829575806856,13664256,0.2,True,
cipher_xlarge,python,xlarge,28,0.0013222920242697,13615104,0.3,True,
cipher_xlarge,python,xlarge,29,0.0013654169160872698,13729792,0.2,True,
cipher_xlarge,python,xlarge,30,0.0013173751067370176,13615104,0.3,True,
cipher_xlarge,python,xlarge,31,0.001309041865170002,13418496,0.7,True,
cipher_xlarge,python,xlarge,32,0.001302541932091117,13647872,0.2,True,
cipher_xlarge,python,xlarge,33,0.001322791911661625,13713408,0.2,True,
cipher_xlarge,python,xlarge,34,0.001353957923129201,13647872,0.2,True,
cipher_xlarge,python,xlarge,35,0.0013496659230440855,13697024,0.1,True,
cipher_xlarge,python,xlarge,36,0.0013915000017732382,13565952,0.2,True,
cipher_xlarge,python,xlarge,37,0.0013928329572081566,13385728,0.3,True,
cipher_xlarge,python,xlarge,38,0.0013752500526607037,13418496,0.2,True,
cipher_xlarge,python,xlarge,39,0.0013434579595923424,13615104,0.2,True,
cipher_xlarge,python,xlarge,40,0.0013401659671217203,13844480,0.3,True,
cipher_xlarge,python,xlarge,41,0.0013691659551113844,13926400,0.2,True,
cipher_xlarge,python,xlarge,42,0.0014639589935541153,13533184,0.2,True,
cipher_xlarge,python,xlarge,43,0.001382207963615656,13565952,0.2,True,
cipher_xlarge,python,xlarge,44,0.0014304588548839092,13598720,0.1,True,
cipher_xlarge,python,xlarge,45,0.0013800000306218863,13549568,0.1,True,
cipher_xlarge,python,xlarge,46,0.0014015419874340296,13484032,0.1,True,
cipher_xlarge,python,xlarge,47,0.0013381661847233772,13549568,0.1,True,
cipher_xlarge,python,xlarge,48,0.0013645421713590622,13598720,0.2,True,
cipher_xlarge,python,xlarge,49,0.0013282080180943012,13647872,0.1,True,
cipher_xlarge,python,xlarge,50,0.0013086670078337193,13615104,0.2,True,
cipher_xlarge,python,xlarge,51,0.0013172500766813755,13860864,0.1,True,
